date,AAPL,MSFT,NVDA,TSLA
2021-07-13,142.36448669433594,271.3633728027344,20.2059383392334,222.84666442871094
2021-07-14,145.7955322265625,272.84100341796875,19.798324584960938,217.7933349609375
2021-07-15,145.14064025878906,271.41168212890625,18.924978256225586,216.86666870117188
2021-07-16,143.09764099121094,271.1412048339844,18.12148666381836,214.74000549316406
2021-07-19,139.24623107910156,267.5291748046875,18.73888397216797,215.4066619873047
2021-07-20,142.863037109375,269.7601623535156,18.571504592895508,220.1666717529297
2021-07-21,142.12989807128906,271.7689208984375,19.367767333984375,218.42999267578125
2021-07-22,143.4984130859375,276.3468322753906,19.551366806030273,216.4199981689453
2021-07-23,145.2187957763672,279.7559814453125,19.51544189453125,214.4600067138672
2021-07-26,145.63916015625,279.1571044921875,19.25201416015625,219.2066650390625
2021-07-27,143.46910095214844,276.7331237792969,19.166208267211914,214.92666625976562
2021-07-28,141.71932983398438,276.4241027832031,19.460561752319336,215.66000366210938
2021-07-29,142.36448669433594,276.6944885253906,19.619216918945312,225.78334045410156
2021-07-30,142.57955932617188,275.15887451171875,19.45656967163086,229.06666564941406
2021-08-02,142.2471923828125,275.0719909667969,19.70702362060547,236.55667114257812
2021-08-03,144.04580688476562,277.293212890625,19.771883010864258,236.5800018310547
2021-08-04,143.64503479003906,276.70416259765625,20.22988510131836,236.97332763671875
2021-08-05,143.75257873535156,279.6111145019531,20.59209442138672,238.2100067138672
2021-08-06,143.06729125976562,279.5531311035156,20.32168197631836,233.03334045410156
2021-08-09,143.0183563232422,278.4618225097656,20.25084114074707,237.9199981689453
2021-08-10,142.53863525390625,276.6364440917969,19.892623901367188,236.663330078125
2021-08-11,142.7931671142578,277.1290283203125,19.656137466430664,235.94000244140625
2021-08-12,145.75949096679688,279.8912048339844,19.861690521240234,240.75
2021-08-13,145.9650421142578,282.82708740234375,20.144071578979492,239.05667114257812
2021-08-16,147.94256591796875,284.5172119140625,19.906587600708008,228.72332763671875
2021-08-17,147.0321807861328,283.0492248535156,19.41566276550293,221.90333557128906
2021-08-18,143.28265380859375,281.3171691894531,18.998567581176758,229.663330078125
2021-08-19,143.61550903320312,287.1616516113281,19.75492286682129,224.49000549316406
2021-08-20,145.07420349121094,294.5059509277344,20.770706176757812,226.75332641601562
2021-08-23,146.56224060058594,294.7865905761719,21.91022300720215,235.43333435058594
2021-08-24,146.47412109375,292.8221740722656,21.74557876586914,236.163330078125
2021-08-25,145.2406005859375,292.2320556640625,22.164663314819336,237.06666564941406
2021-08-26,144.43785095214844,289.40655517578125,22.019981384277344,233.72000122070312
2021-08-27,145.47557067871094,290.0161437988281,22.586742401123047,237.30667114257812
2021-08-30,149.90049743652344,293.76080322265625,22.638629913330078,243.6366729736328
2021-08-31,148.6376495361328,292.106201171875,22.340227127075195,245.24000549316406
2021-09-01,149.30337524414062,292.0578308105469,22.396114349365234,244.69667053222656
2021-09-02,150.41940307617188,291.39984130859375,22.351205825805664,244.1300048828125
2021-09-03,151.0557098388672,291.39019775390625,22.79731559753418,244.52333068847656
2021-09-07,153.3954620361328,290.461181640625,22.616676330566406,250.97332763671875
2021-09-08,151.84869384765625,290.4902648925781,22.294321060180664,251.2899932861328
2021-09-09,150.83055114746094,287.6261291503906,22.132646560668945,251.6199951171875
2021-09-10,145.83778381347656,286.13592529296875,22.43304443359375,245.42333984375
2021-09-13,146.4055938720703,287.3745422363281,22.107698440551758,247.6666717529297
2021-09-14,145.00564575195312,290.0839538574219,22.19751739501953,248.163330078125
2021-09-15,145.89649963378906,294.9510803222656,22.296316146850586,251.94332885742188
2021-09-16,145.6615447998047,295.33807373046875,22.19751739501953,252.3300018310547
2021-09-17,142.9889678955078,290.1612548828125,21.856199264526367,253.163330078125
2021-09-20,139.9345703125,284.7716369628906,21.070775985717773,243.38999938964844
2021-09-21,140.41427612304688,285.2554016113281,21.203510284423828,246.4600067138672
2021-09-22,142.78338623046875,288.91302490234375,21.897113800048828,250.64666748046875
2021-09-23,143.74273681640625,289.861328125,22.437036514282227,251.2133331298828
2021-09-24,143.8308868408203,289.6581726074219,22.03683853149414,258.1300048828125
2021-09-27,142.31349182128906,284.6458740234375,21.616680145263672,263.78668212890625
2021-09-28,138.92620849609375,274.34063720703125,20.657602310180664,259.1866760253906
2021-09-29,139.826904296875,274.80511474609375,20.475963592529297,260.4366760253906
2021-09-30,138.5248260498047,272.79248046875,20.674571990966797,258.49334716796875
2021-10-01,139.650634765625,279.7399597167969,20.700515747070312,258.40667724609375
2021-10-04,136.21444702148438,273.94384765625,19.692535400390625,260.510009765625
2021-10-05,138.14306640625,279.41094970703125,20.41009521484375,260.1966552734375
2021-10-06,139.0143280029297,283.6200866699219,20.65860366821289,260.9166564941406
2021-10-07,140.27720642089844,285.3038635253906,21.03285026550293,264.53668212890625
2021-10-08,139.8953857421875,285.3038635253906,20.789337158203125,261.8299865722656
2021-10-11,139.80728149414062,284.70391845703125,20.653606414794922,263.9800109863281
2021-10-12,138.5346221923828,283.3976135253906,20.62965965270996,268.5733337402344
2021-10-13,137.94725036621094,286.716552734375,20.897119522094727,270.3599853515625
2021-10-14,140.73728942871094,292.94805908203125,21.7025089263916,272.7733459472656
2021-10-15,141.79461669921875,294.3608093261719,21.818275451660156,281.010009765625
2021-10-18,143.46864318847656,297.3410949707031,22.17755889892578,290.03668212890625
2021-10-19,145.6322021484375,298.2506408691406,22.24542236328125,288.0899963378906
2021-10-20,146.12167358398438,297.4571533203125,22.058794021606445,288.6000061035156
2021-10-21,146.33705139160156,300.69866943359375,22.6466121673584,298.0
2021-10-22,145.5636749267578,299.1504821777344,22.68054962158203,303.2266540527344
2021-10-25,145.5146942138672,298.1539001464844,23.119670867919922,341.6199951171875
2021-10-26,146.180419921875,300.0697326660156,24.667566299438477,339.4766540527344
2021-10-27,145.72030639648438,312.7069396972656,24.402099609375,345.9533386230469
2021-10-28,149.36209106445312,313.8487243652344,24.891115188598633,359.0133361816406
2021-10-29,146.6503143310547,320.8832702636719,25.515865325927734,371.3333435058594
2021-11-01,145.82797241210938,318.7061462402344,25.775344848632812,402.86334228515625
2021-11-02,146.86570739746094,322.3444519042969,26.348194122314453,390.6666564941406
2021-11-03,148.30479431152344,323.1863098144531,26.544803619384766,404.6199951171875
2021-11-04,147.7859649658203,325.54730224609375,29.74139976501465,409.9700012207031
